Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
BSU08210-MONOMER	Inner_Membrane	BSU08210(1)	Inner_Membrane	y
BSU27140-MONOMER	Inner_Membrane	BSU27140(1)	Inner_Membrane	y
BSU30770-MONOMER	Inner_Membrane	BSU30770(1)	Inner_Membrane	y
BSU05310-MONOMER	Inner_Membrane	BSU05310(1)	Inner_Membrane	y
BSU34370-MONOMER	Inner_Membrane	BSU34370(1)	Inner_Membrane	y
BSU31460-MONOMER	Inner_Membrane	BSU31460(1)	Inner_Membrane	y
BSU38710-MONOMER	Inner_Membrane	BSU38710(1)	Inner_Membrane	y
BSU30620-MONOMER	Inner_Membrane	BSU30620(1)	Inner_Membrane	y
BSU23960-MONOMER	Inner_Membrane	BSU23960(1)	Inner_Membrane	y
BSU15170-MONOMER	Inner_Membrane	BSU15170(1)	Inner_Membrane	y
BSU27650-MONOMER	Inner_Membrane	BSU27650(1)	Inner_Membrane	y
BSU37850-MONOMER	Inner_Membrane	BSU37850(1)	Inner_Membrane	y
BSU04300-MONOMER	Inner_Membrane	BSU04300(1)	Inner_Membrane	y
BSU01360-MONOMER	Inner_Membrane	BSU01360(1)	Inner_Membrane	y
BSU30450-MONOMER	Inner_Membrane	BSU30450(1)	Inner_Membrane	y
BSU04980-MONOMER	Inner_Membrane	BSU04980(1)	Inner_Membrane	y
BSU11570-MONOMER	Inner_Membrane	BSU11570(1)	Inner_Membrane	y
BSU04140-MONOMER	Inner_Membrane	BSU04140(1)	Inner_Membrane	y
BSU23640-MONOMER	Inner_Membrane	BSU23640(1)	Inner_Membrane	y
BSU26650-MONOMER	Inner_Membrane	BSU26650(1)	Inner_Membrane	y
BSU30290-MONOMER	Inner_Membrane	BSU30290(1)	Inner_Membrane	y
BSU08425-MONOMER	Inner_Membrane	BSU08425(1)	Inner_Membrane	y
BSU33880-MONOMER	Inner_Membrane	BSU33880(1)	Inner_Membrane	y
BSU37530-MONOMER	Inner_Membrane	BSU37530(1)	Inner_Membrane	y
BSU34580-MONOMER	Inner_Membrane	BSU34580(1)	Inner_Membrane	y
BSU26490-MONOMER	Inner_Membrane	BSU26490(1)	Inner_Membrane	y
BSU08260-MONOMER	Inner_Membrane	BSU08260(1)	Inner_Membrane	y
BSU33720-MONOMER	Inner_Membrane	BSU33720(1)	Inner_Membrane	y
BSU18370-MONOMER	Inner_Membrane	BSU18370(1)	Inner_Membrane	y
BSU38060-MONOMER	Inner_Membrane	BSU38060(1)	Inner_Membrane	y
BSU03840-MONOMER	Inner_Membrane	BSU03840(1)	Inner_Membrane	y
BSU04510-MONOMER	Inner_Membrane	BSU04510(1)	Inner_Membrane	y
BSU33560-MONOMER	Inner_Membrane	BSU33560(1)	Inner_Membrane	y
BSU15220-MONOMER	Inner_Membrane	BSU15220(1)	Inner_Membrane	y
BSU34250-MONOMER	Inner_Membrane	BSU34250(1)	Inner_Membrane	y
BSU37900-MONOMER	Inner_Membrane	BSU37900(1)	Inner_Membrane	y
BSU03700-MONOMER	Inner_Membrane	BSU03700(1)	Inner_Membrane	y
BSU26160-MONOMER	Inner_Membrane	BSU26160(1)	Inner_Membrane	y
BSU29780-MONOMER	Inner_Membrane	BSU29780(1)	Inner_Membrane	y
BSU07260-MONOMER	Inner_Membrane	BSU07260(1)	Inner_Membrane	y
BSU23170-MONOMER	Inner_Membrane	BSU23170(1)	Inner_Membrane	y
BSU04359-MONOMER	Inner_Membrane	BSU04359(1)	Inner_Membrane	y
BSU07940-MONOMER	Inner_Membrane	BSU07940(1)	Inner_Membrane	y
BSU40660-MONOMER	Inner_Membrane	BSU40660(1)	Inner_Membrane	y
BSU03540-MONOMER	Inner_Membrane	BSU03540(1)	Inner_Membrane	y
BSU23000-MONOMER	Inner_Membrane	BSU23000(1)	Inner_Membrane	y
BSU07780-MONOMER	Inner_Membrane	BSU07780(1)	Inner_Membrane	y
BSU26700-MONOMER	Inner_Membrane	BSU26700(1)	Inner_Membrane	y
BSU17910-MONOMER	Inner_Membrane	BSU17910(1)	Inner_Membrane	y
BSU11470-MONOMER	Inner_Membrane	BSU11470(1)	Inner_Membrane	y
BSU40510-MONOMER	Inner_Membrane	BSU40510(1)	Inner_Membrane	y
BSU14910-MONOMER	Inner_Membrane	BSU14910(1)	Inner_Membrane	y
BSU03380-MONOMER	Inner_Membrane	BSU03380(1)	Inner_Membrane	y
BSU22850-MONOMER	Inner_Membrane	BSU22850(1)	Inner_Membrane	y
BSU07610-MONOMER	Inner_Membrane	BSU07610(1)	Inner_Membrane	y
BSU33100-MONOMER	Inner_Membrane	BSU33100(1)	Inner_Membrane	y
BSU23880-MONOMER	Inner_Membrane	BSU23880(1)	Inner_Membrane	y
BSU11300-MONOMER	Inner_Membrane	BSU11300(1)	Inner_Membrane	y
BSU17750-MONOMER	Inner_Membrane	BSU17750(1)	Inner_Membrane	y
BSU27430-MONOMER	Inner_Membrane	BSU27430(1)	Inner_Membrane	y
BSU12140-MONOMER	Inner_Membrane	BSU12140(1)	Inner_Membrane	y
BSU34660-MONOMER	Inner_Membrane	BSU34660(1)	Inner_Membrane	y
BSU10460-MONOMER	Inner_Membrane	BSU10460(1)	Inner_Membrane	y
BSU26360-MONOMER	Inner_Membrane	BSU26360(1)	Inner_Membrane	y
BSU32940-MONOMER	Inner_Membrane	BSU32940(1)	Inner_Membrane	y
BSU23560-MONOMER	Inner_Membrane	BSU23560(1)	Inner_Membrane	y
BSU30000-MONOMER	Inner_Membrane	BSU30000(1)	Inner_Membrane	y
BSU36570-MONOMER	Inner_Membrane	BSU36570(1)	Inner_Membrane	y
BSU34500-MONOMER	Inner_Membrane	BSU34500(1)	Inner_Membrane	y
BSU38140-MONOMER	Inner_Membrane	BSU38140(1)	Inner_Membrane	y
BSU04590-MONOMER	Inner_Membrane	BSU04590(1)	Inner_Membrane	y
BSU03070-MONOMER	Inner_Membrane	BSU03070(1)	Inner_Membrane	y
BSU22540-MONOMER	Inner_Membrane	BSU22540(1)	Inner_Membrane	y
BSU30740-MONOMER	Inner_Membrane	BSU30740(1)	Inner_Membrane	y
BSU25510-MONOMER	Inner_Membrane	BSU25510(1)	Inner_Membrane	y
BSU29170-MONOMER	Inner_Membrane	BSU29170(1)	Inner_Membrane	y
BSU08029-MONOMER	Inner_Membrane	BSU08029(1)	Inner_Membrane	y
BSU18110-MONOMER	Inner_Membrane	BSU18110(1)	Inner_Membrane	y
BSU21710-MONOMER	Inner_Membrane	BSU21710(1)	Inner_Membrane	y
BSU00640-MONOMER	Inner_Membrane	BSU00640(1)	Inner_Membrane	y
BSU20960-MONOMER	Inner_Membrane	BSU20960(1)	Inner_Membrane	y
BSU23090-MONOMER	Inner_Membrane	BSU23090(1)	Inner_Membrane	y
BSU22380-MONOMER	Inner_Membrane	BSU22380(1)	Inner_Membrane	y
BSU04270-MONOMER	Inner_Membrane	BSU04270(1)	Inner_Membrane	y
BSU07860-MONOMER	Inner_Membrane	BSU07860(1)	Inner_Membrane	y
BSU25350-MONOMER	Inner_Membrane	BSU25350(1)	Inner_Membrane	y
BSU30420-MONOMER	Inner_Membrane	BSU30420(1)	Inner_Membrane	y
BSU03600-MONOMER	Inner_Membrane	BSU03600(1)	Inner_Membrane	y
BSU11549-MONOMER	Inner_Membrane	BSU11549(1)	Inner_Membrane	y
BSU26050-MONOMER	Inner_Membrane	BSU26050(1)	Inner_Membrane	y
BSU34010-MONOMER	Inner_Membrane	BSU34010(1)	Inner_Membrane	y
BSU36260-MONOMER	Inner_Membrane	BSU36260(1)	Inner_Membrane	y
BSU26620-MONOMER	Inner_Membrane	BSU26620(1)	Inner_Membrane	y
BSU33290-MONOMER	Inner_Membrane	BSU33290(1)	Inner_Membrane	y
BSU13680-MONOMER	Inner_Membrane	BSU13680(1)	Inner_Membrane	y
BSU11390-MONOMER	Inner_Membrane	BSU11390(1)	Inner_Membrane	y
BSU36940-MONOMER	Inner_Membrane	BSU36940(1)	Inner_Membrane	y
BSU17290-MONOMER	Inner_Membrane	BSU17290(1)	Inner_Membrane	y
BSU33850-MONOMER	Inner_Membrane	BSU33850(1)	Inner_Membrane	y
BSU14320-MONOMER	Inner_Membrane	BSU14320(1)	Inner_Membrane	y
BSU03970-MONOMER	Inner_Membrane	BSU03970(1)	Inner_Membrane	y
BSU30090-MONOMER	Inner_Membrane	BSU30090(1)	Inner_Membrane	y
BSU03430-MONOMER	Inner_Membrane	BSU03430(1)	Inner_Membrane	y
BSU33690-MONOMER	Inner_Membrane	BSU33690(1)	Inner_Membrane	y
BSU29520-MONOMER	Inner_Membrane	BSU29520(1)	Inner_Membrane	y
BSU03810-MONOMER	Inner_Membrane	BSU03810(1)	Inner_Membrane	y
BSU13520-MONOMER	Inner_Membrane	BSU13520(1)	Inner_Membrane	y
BSU37180-MONOMER	Inner_Membrane	BSU37180(1)	Inner_Membrane	y
BSU36780-MONOMER	Inner_Membrane	BSU36780(1)	Inner_Membrane	y
BSU18190-MONOMER	Inner_Membrane	BSU18190(1)	Inner_Membrane	y
BSU17800-MONOMER	Inner_Membrane	BSU17800(1)	Inner_Membrane	y
BSU03670-MONOMER	Inner_Membrane	BSU03670(1)	Inner_Membrane	y
BSU25040-MONOMER	Inner_Membrane	BSU25040(1)	Inner_Membrane	y
BSU40400-MONOMER	Inner_Membrane	BSU40400(1)	Inner_Membrane	y
BSU28710-MONOMER	Inner_Membrane	BSU28710(1)	Inner_Membrane	y
BSU14400-MONOMER	Inner_Membrane	BSU14400(1)	Inner_Membrane	y
BSU32350-MONOMER	Inner_Membrane	BSU32350(1)	Inner_Membrane	y
BSU29360-MONOMER	Inner_Membrane	BSU29360(1)	Inner_Membrane	y
BSU16960-MONOMER	Inner_Membrane	BSU16960(1)	Inner_Membrane	y
BSU06820-MONOMER	Inner_Membrane	BSU06820(1)	Inner_Membrane	y
BSU29600-MONOMER	Inner_Membrane	BSU29600(1)	Inner_Membrane	y
BSU36860-MONOMER	Inner_Membrane	BSU36860(1)	Inner_Membrane	y
BSU02440-MONOMER	Inner_Membrane	BSU02440(1)	Inner_Membrane	y
BSU40480-MONOMER	Inner_Membrane	BSU40480(1)	Inner_Membrane	y
BSU06000-MONOMER	Inner_Membrane	BSU06000(1)	Inner_Membrane	y
BSU09660-MONOMER	Inner_Membrane	BSU09660(1)	Inner_Membrane	y
BSU21920-MONOMER	Inner_Membrane	BSU21920(1)	Inner_Membrane	y
BSU10590-MONOMER	Inner_Membrane	BSU10590(1)	Inner_Membrane	y
BSU33070-MONOMER	Inner_Membrane	BSU33070(1)	Inner_Membrane	y
BSU14080-MONOMER	Inner_Membrane	BSU14080(1)	Inner_Membrane	y
BSU13210-MONOMER	Inner_Membrane	BSU13210(1)	Inner_Membrane	y
BSU35810-MONOMER	Inner_Membrane	BSU35810(1)	Inner_Membrane	y
BSU29280-MONOMER	Inner_Membrane	BSU29280(1)	Inner_Membrane	y
BSU36540-MONOMER	Inner_Membrane	BSU36540(1)	Inner_Membrane	y
BSU02280-MONOMER	Inner_Membrane	BSU02280(1)	Inner_Membrane	y
BSU17570-MONOMER	Inner_Membrane	BSU17570(1)	Inner_Membrane	y
BSU24720-MONOMER	Inner_Membrane	BSU24720(1)	Inner_Membrane	y
BSU21840-MONOMER	Inner_Membrane	BSU21840(1)	Inner_Membrane	y
BSU05830-MONOMER	Inner_Membrane	BSU05830(1)	Inner_Membrane	y
BSU32030-MONOMER	Inner_Membrane	BSU32030(1)	Inner_Membrane	y
BSU21000-MONOMER	Inner_Membrane	BSU21000(1)	Inner_Membrane	y
BSU13060-MONOMER	Inner_Membrane	BSU13060(1)	Inner_Membrane	y
BSU02960-MONOMER	Inner_Membrane	BSU02960(1)	Inner_Membrane	y
BSU35650-MONOMER	Inner_Membrane	BSU35650(1)	Inner_Membrane	y
BSU20930-MONOMER	Inner_Membrane	BSU20930(1)	Inner_Membrane	y
BSU28980-MONOMER	Inner_Membrane	BSU28980(1)	Inner_Membrane	y
BSU10180-MONOMER	Inner_Membrane	BSU10180(1)	Inner_Membrane	y
BSU02120-MONOMER	Inner_Membrane	BSU02120(1)	Inner_Membrane	y
BSU39960-MONOMER	Inner_Membrane	BSU39960(1)	Inner_Membrane	y
BSU09950-MONOMER	Inner_Membrane	BSU09950(1)	Inner_Membrane	y
BSU31860-MONOMER	Inner_Membrane	BSU31860(1)	Inner_Membrane	y
BSU28840-MONOMER	Inner_Membrane	BSU28840(1)	Inner_Membrane	y
BSU12900-MONOMER	Inner_Membrane	BSU12900(1)	Inner_Membrane	y
BSU13500-MONOMER	Inner_Membrane	BSU13500(1)	Inner_Membrane	y
BSU28900-MONOMER	Inner_Membrane	BSU28900(1)	Inner_Membrane	y
BSU25010-MONOMER	Inner_Membrane	BSU25010(1)	Inner_Membrane	y
BSU09790-MONOMER	Inner_Membrane	BSU09790(1)	Inner_Membrane	y
BSU01960-MONOMER	Inner_Membrane	BSU01960(1)	Inner_Membrane	y
BSU32320-MONOMER	Inner_Membrane	BSU32320(1)	Inner_Membrane	y
BSU32550-MONOMER	Inner_Membrane	BSU32550(1)	Inner_Membrane	y
BSU24400-MONOMER	Inner_Membrane	BSU24400(1)	Inner_Membrane	y
BSU35940-MONOMER	Inner_Membrane	BSU35940(1)	Inner_Membrane	y
BSU39560-MONOMER	Inner_Membrane	BSU39560(1)	Inner_Membrane	y
BSU28070-MONOMER	Inner_Membrane	BSU28070(1)	Inner_Membrane	y
BSU20710-MONOMER	Inner_Membrane	BSU20710(1)	Inner_Membrane	y
BSU02640-MONOMER	Inner_Membrane	BSU02640(1)	Inner_Membrane	y
BSU06220-MONOMER	Inner_Membrane	BSU06220(1)	Inner_Membrane	y
BSU24690-MONOMER	Inner_Membrane	BSU24690(1)	Inner_Membrane	y
BSU09880-MONOMER	Inner_Membrane	BSU09880(1)	Inner_Membrane	y
BSU05800-MONOMER	Inner_Membrane	BSU05800(1)	Inner_Membrane	y
BSU09460-MONOMER	Inner_Membrane	BSU09460(1)	Inner_Membrane	y
BSU13420-MONOMER	Inner_Membrane	BSU13420(1)	Inner_Membrane	y
BSU20150-MONOMER	Inner_Membrane	BSU20150(1)	Inner_Membrane	y
BSU09000-MONOMER	Inner_Membrane	BSU09000(1)	Inner_Membrane	y
BSU31540-MONOMER	Inner_Membrane	BSU31540(1)	Inner_Membrane	y
BSU24930-MONOMER	Inner_Membrane	BSU24930(1)	Inner_Membrane	y
BSU09710-MONOMER	Inner_Membrane	BSU09710(1)	Inner_Membrane	y
BSU24370-MONOMER	Inner_Membrane	BSU24370(1)	Inner_Membrane	y
BSU28600-MONOMER	Inner_Membrane	BSU28600(1)	Inner_Membrane	y
BSU09130-MONOMER	Inner_Membrane	BSU09130(1)	Inner_Membrane	y
BSU01620-MONOMER	Inner_Membrane	BSU01620(1)	Inner_Membrane	y
BSU13260-MONOMER	Inner_Membrane	BSU13260(1)	Inner_Membrane	y
BSU35300-MONOMER	Inner_Membrane	BSU35300(1)	Inner_Membrane	y
BSU05230-MONOMER	Inner_Membrane	BSU05230(1)	Inner_Membrane	y
BSU08850-MONOMER	Inner_Membrane	BSU08850(1)	Inner_Membrane	y
BSU01750-MONOMER	Inner_Membrane	BSU01750(1)	Inner_Membrane	y
BSU39480-MONOMER	Inner_Membrane	BSU39480(1)	Inner_Membrane	y
BSU24200-MONOMER	Inner_Membrane	BSU24200(1)	Inner_Membrane	y
BSU31380-MONOMER	Inner_Membrane	BSU31380(1)	Inner_Membrane	y
BSU31510-MONOMER	Inner_Membrane	BSU31510(1)	Inner_Membrane	y
BSU35130-MONOMER	Inner_Membrane	BSU35130(1)	Inner_Membrane	y
BSU38760-MONOMER	Inner_Membrane	BSU38760(1)	Inner_Membrane	y
BSU09540-MONOMER	Inner_Membrane	BSU09540(1)	Inner_Membrane	y
BSU01590-MONOMER	Inner_Membrane	BSU01590(1)	Inner_Membrane	y
BSU28430-MONOMER	Inner_Membrane	BSU28430(1)	Inner_Membrane	y
BSU05200-MONOMER	Inner_Membrane	BSU05200(1)	Inner_Membrane	y
BSU32080-MONOMER	Inner_Membrane	BSU32080(1)	Inner_Membrane	y
BSU27729-MONOMER	Inner_Membrane	BSU27729(1)	Inner_Membrane	y
BSU27700-MONOMER	Inner_Membrane	BSU27700(1)	Inner_Membrane	y
BSU31322-MONOMER	Inner_Membrane	BSU31322(4)	Inner_Membrane	y
BSU35700-MONOMER	Inner_Membrane	BSU35700(1)	Inner_Membrane	y
BSU19520-MONOMER	Inner_Membrane	BSU19520(1)	Inner_Membrane	y
BSU05030-MONOMER	Inner_Membrane	BSU05030(1)	Inner_Membrane	y
BSU02170-MONOMER	Inner_Membrane	BSU02170(1)	Inner_Membrane	y
BSU12260-MONOMER	Inner_Membrane	BSU12260(1)	Inner_Membrane	y
BSU12950-MONOMER	Inner_Membrane	BSU12950(1)	Inner_Membrane	y
BSU35530-MONOMER	Inner_Membrane	BSU35530(1)	Inner_Membrane	y
BSU19210-MONOMER	Inner_Membrane	BSU19210(1)	Inner_Membrane	y
BSU23530-MONOMER	Inner_Membrane	BSU23530(1)	Inner_Membrane	y
BSU02010-MONOMER	Inner_Membrane	BSU02010(1)	Inner_Membrane	y
BSU27240-MONOMER	Inner_Membrane	BSU27240(1)	Inner_Membrane	y
BSU34470-MONOMER	Inner_Membrane	BSU34470(1)	Inner_Membrane	y
BSU23390-MONOMER	Inner_Membrane	BSU23390(1)	Inner_Membrane	y
BSU12790-MONOMER	Inner_Membrane	BSU12790(1)	Inner_Membrane	y
BSU27080-MONOMER	Inner_Membrane	BSU27080(1)	Inner_Membrane	y
BSU30710-MONOMER	Inner_Membrane	BSU30710(1)	Inner_Membrane	y
BSU16340-MONOMER	Inner_Membrane	BSU16340(1)	Inner_Membrane	y
BSU15270-MONOMER	Inner_Membrane	BSU15270(1)	Inner_Membrane	y
BSU34310-MONOMER	Inner_Membrane	BSU34310(1)	Inner_Membrane	y
BSU39000-MONOMER	Inner_Membrane	BSU39000(1)	Inner_Membrane	y
BSU08000-MONOMER	Inner_Membrane	BSU08000(1)	Inner_Membrane	y
BSU05410-MONOMER	Inner_Membrane	BSU05410(1)	Inner_Membrane	y
BSU09050-MONOMER	Inner_Membrane	BSU09050(1)	Inner_Membrane	y
BSU34140-MONOMER	Inner_Membrane	BSU34140(1)	Inner_Membrane	y
BSU00400-MONOMER	Inner_Membrane	BSU00400(1)	Inner_Membrane	y
BSU18770-MONOMER	Inner_Membrane	BSU18770(1)	Inner_Membrane	y
BSU31590-MONOMER	Inner_Membrane	BSU31590(1)	Inner_Membrane	y
BSU00610-MONOMER	Inner_Membrane	BSU00610(1)	Inner_Membrane	y
BSU04240-MONOMER	Inner_Membrane	BSU04240(1)	Inner_Membrane	y
BSU30390-MONOMER	Inner_Membrane	BSU30390(1)	Inner_Membrane	y
BSU35210-MONOMER	Inner_Membrane	BSU35210(1)	Inner_Membrane	y
BSU14960-MONOMER	Inner_Membrane	BSU14960(1)	Inner_Membrane	y
BSU38840-MONOMER	Inner_Membrane	BSU38840(1)	Inner_Membrane	y
BSU19749-MONOMER	Inner_Membrane	BSU19749(1)	Inner_Membrane	y
BSU37630-MONOMER	Inner_Membrane	BSU37630(1)	Inner_Membrane	y
BSU05280-MONOMER	Inner_Membrane	BSU05280(1)	Inner_Membrane	y
BSU14800-MONOMER	Inner_Membrane	BSU14800(1)	Inner_Membrane	y
BSU33820-MONOMER	Inner_Membrane	BSU33820(1)	Inner_Membrane	y
BSU27809-MONOMER	Inner_Membrane	BSU27809(1)	Inner_Membrane	y
BSU03940-MONOMER	Inner_Membrane	BSU03940(1)	Inner_Membrane	y
BSU26420-MONOMER	Inner_Membrane	BSU26420(1)	Inner_Membrane	y
BSU38680-MONOMER	Inner_Membrane	BSU38680(1)	Inner_Membrane	y
BSU19620-MONOMER	Inner_Membrane	BSU19620(1)	Inner_Membrane	y
BSU03789-MONOMER	Inner_Membrane	BSU03789(1)	Inner_Membrane	y
BSU07360-MONOMER	Inner_Membrane	BSU07360(1)	Inner_Membrane	y
BSU11040-MONOMER	Inner_Membrane	BSU11040(1)	Inner_Membrane	y
BSU33500-MONOMER	Inner_Membrane	BSU33500(1)	Inner_Membrane	y
BSU40760-MONOMER	Inner_Membrane	BSU40760(1)	Inner_Membrane	y
BSU29720-MONOMER	Inner_Membrane	BSU29720(1)	Inner_Membrane	y
BSU07200-MONOMER	Inner_Membrane	BSU07200(1)	Inner_Membrane	y
BSU36990-MONOMER	Inner_Membrane	BSU36990(1)	Inner_Membrane	y
BSU14370-MONOMER	Inner_Membrane	BSU14370(1)	Inner_Membrane	y
BSU18010-MONOMER	Inner_Membrane	BSU18010(1)	Inner_Membrane	y
BSU38499-MONOMER	Inner_Membrane	BSU38499(1)	Inner_Membrane	y
BSU19440-MONOMER	Inner_Membrane	BSU19440(1)	Inner_Membrane	y
BSU36830-MONOMER	Inner_Membrane	BSU36830(1)	Inner_Membrane	y
BSU14210-MONOMER	Inner_Membrane	BSU14210(1)	Inner_Membrane	y
BSU31110-MONOMER	Inner_Membrane	BSU31110(1)	Inner_Membrane	y
BSU21350-MONOMER	Inner_Membrane	BSU21350(1)	Inner_Membrane	y
BSU03330-MONOMER	Inner_Membrane	BSU03330(1)	Inner_Membrane	y
BSU34710-MONOMER	Inner_Membrane	BSU34710(1)	Inner_Membrane	y
BSU38340-MONOMER	Inner_Membrane	BSU38340(1)	Inner_Membrane	y
BSU17699-MONOMER	Inner_Membrane	BSU17699(1)	Inner_Membrane	y
BSU32880-MONOMER	Inner_Membrane	BSU32880(1)	Inner_Membrane	y
BSU36510-MONOMER	Inner_Membrane	BSU36510(1)	Inner_Membrane	y
BSU17550-MONOMER	Inner_Membrane	BSU17550(1)	Inner_Membrane	y
BSU32740-MONOMER	Inner_Membrane	BSU32740(1)	Inner_Membrane	y
BSU36350-MONOMER	Inner_Membrane	BSU36350(1)	Inner_Membrane	y
BSU19130-MONOMER	Inner_Membrane	BSU19130(1)	Inner_Membrane	y
BSU20920-MONOMER	Inner_Membrane	BSU20920(1)	Inner_Membrane	y
BSU02850-MONOMER	Inner_Membrane	BSU02850(1)	Inner_Membrane	y
BSU25290-MONOMER	Inner_Membrane	BSU25290(1)	Inner_Membrane	y
BSU08230-MONOMER	Inner_Membrane	BSU08230(1)	Inner_Membrane	y
BSU32600-MONOMER	Inner_Membrane	BSU32600(1)	Inner_Membrane	y
BSU17230-MONOMER	Inner_Membrane	BSU17230(1)	Inner_Membrane	y
BSU11900-MONOMER	Inner_Membrane	BSU11900(1)	Inner_Membrane	y
BSU06269-MONOMER	Inner_Membrane	BSU06269(1)	Inner_Membrane	y
BSU09920-MONOMER	Inner_Membrane	BSU09920(1)	Inner_Membrane	y
BSU18970-MONOMER	Inner_Membrane	BSU18970(1)	Inner_Membrane	y
BSU17060-MONOMER	Inner_Membrane	BSU17060(1)	Inner_Membrane	y
BSU23310-MONOMER	Inner_Membrane	BSU23310(1)	Inner_Membrane	y
BSU02540-MONOMER	Inner_Membrane	BSU02540(1)	Inner_Membrane	y
BSU24980-MONOMER	Inner_Membrane	BSU24980(1)	Inner_Membrane	y
BSU04480-MONOMER	Inner_Membrane	BSU04480(1)	Inner_Membrane	y
BSU13310-MONOMER	Inner_Membrane	BSU13310(1)	Inner_Membrane	y
BSU30640-MONOMER	Inner_Membrane	BSU30640(1)	Inner_Membrane	y
BSU02380-MONOMER	Inner_Membrane	BSU02380(1)	Inner_Membrane	y
BSU15190-MONOMER	Inner_Membrane	BSU15190(1)	Inner_Membrane	y
BSU24820-MONOMER	Inner_Membrane	BSU24820(1)	Inner_Membrane	y
BSU09600-MONOMER	Inner_Membrane	BSU09600(1)	Inner_Membrane	y
BSU18849-MONOMER	Inner_Membrane	BSU18849(1)	Inner_Membrane	y
BSU00690-MONOMER	Inner_Membrane	BSU00690(1)	Inner_Membrane	y
BSU23140-MONOMER	Inner_Membrane	BSU23140(1)	Inner_Membrane	y
BSU04320-MONOMER	Inner_Membrane	BSU04320(1)	Inner_Membrane	y
BSU07910-MONOMER	Inner_Membrane	BSU07910(1)	Inner_Membrane	y
BSU02060-MONOMER	Inner_Membrane	BSU02060(1)	Inner_Membrane	y
BSU24500-MONOMER	Inner_Membrane	BSU24500(1)	Inner_Membrane	y
BSU28160-MONOMER	Inner_Membrane	BSU28160(1)	Inner_Membrane	y
BSU31800-MONOMER	Inner_Membrane	BSU31800(1)	Inner_Membrane	y
BSU12840-MONOMER	Inner_Membrane	BSU12840(1)	Inner_Membrane	y
BSU16390-MONOMER	Inner_Membrane	BSU16390(1)	Inner_Membrane	y
BSU39060-MONOMER	Inner_Membrane	BSU39060(1)	Inner_Membrane	y
BSU01890-MONOMER	Inner_Membrane	BSU01890(1)	Inner_Membrane	y
BSU28010-MONOMER	Inner_Membrane	BSU28010(1)	Inner_Membrane	y
BSU31640-MONOMER	Inner_Membrane	BSU31640(1)	Inner_Membrane	y
BSU35270-MONOMER	Inner_Membrane	BSU35270(1)	Inner_Membrane	y
BSU38890-MONOMER	Inner_Membrane	BSU38890(1)	Inner_Membrane	y
BSU07750-MONOMER	Inner_Membrane	BSU07750(1)	Inner_Membrane	y
BSU11440-MONOMER	Inner_Membrane	BSU11440(1)	Inner_Membrane	y
BSU31480-MONOMER	Inner_Membrane	BSU31480(1)	Inner_Membrane	y
BSU14880-MONOMER	Inner_Membrane	BSU14880(1)	Inner_Membrane	y
BSU16080-MONOMER	Inner_Membrane	BSU16080(1)	Inner_Membrane	y
BSU35100-MONOMER	Inner_Membrane	BSU35100(1)	Inner_Membrane	y
BSU38730-MONOMER	Inner_Membrane	BSU38730(1)	Inner_Membrane	y
BSU01560-MONOMER	Inner_Membrane	BSU01560(1)	Inner_Membrane	y
BSU24010-MONOMER	Inner_Membrane	BSU24010(1)	Inner_Membrane	y
BSU05140-MONOMER	Inner_Membrane	BSU05140(1)	Inner_Membrane	y
BSU27670-MONOMER	Inner_Membrane	BSU27670(1)	Inner_Membrane	y
BSU31310-MONOMER	Inner_Membrane	BSU31310(1)	Inner_Membrane	y
BSU04010-MONOMER	Inner_Membrane	BSU04010(1)	Inner_Membrane	y
BSU30150-MONOMER	Inner_Membrane	BSU30150(1)	Inner_Membrane	y
BSU19480-MONOMER	Inner_Membrane	BSU19480(1)	Inner_Membrane	y
BSU11270-MONOMER	Inner_Membrane	BSU11270(1)	Inner_Membrane	y
BSU14720-MONOMER	Inner_Membrane	BSU14720(1)	Inner_Membrane	y
BSU08610-MONOMER	Inner_Membrane	BSU08610(1)	Inner_Membrane	y
BSU31160-MONOMER	Inner_Membrane	BSU31160(1)	Inner_Membrane	y
BSU38390-MONOMER	Inner_Membrane	BSU38390(1)	Inner_Membrane	y
BSU08450-MONOMER	Inner_Membrane	BSU08450(1)	Inner_Membrane	y
BSU27370-MONOMER	Inner_Membrane	BSU27370(1)	Inner_Membrane	y
BSU12080-MONOMER	Inner_Membrane	BSU12080(1)	Inner_Membrane	y
BSU34600-MONOMER	Inner_Membrane	BSU34600(1)	Inner_Membrane	y
BSU38230-MONOMER	Inner_Membrane	BSU38230(1)	Inner_Membrane	y
BSU19180-MONOMER	Inner_Membrane	BSU19180(1)	Inner_Membrane	y
BSU11120-MONOMER	Inner_Membrane	BSU11120(1)	Inner_Membrane	y
BSU37230-MONOMER	Inner_Membrane	BSU37230(1)	Inner_Membrane	y
BSU15400-MONOMER	Inner_Membrane	BSU15400(1)	Inner_Membrane	y
BSU34440-MONOMER	Inner_Membrane	BSU34440(1)	Inner_Membrane	y
BSU40840-MONOMER	Inner_Membrane	BSU40840(1)	Inner_Membrane	y
BSU22510-MONOMER	Inner_Membrane	BSU22510(1)	Inner_Membrane	y
BSU08120-MONOMER	Inner_Membrane	BSU08120(1)	Inner_Membrane	y
