,flux
SUCBZL_FWD_BSU30790-MONOMER_s,1.608980163574101e-05
SUCBZS_FWD_BSU30780-MONOMER,0.0
SUCBZS_FWD_BSU30780-MONOMER_s,1.608980163574101e-05
SUCCt2r_FWD_BSU04470-MONOMER,0.0
SUCCt2r_FWD_BSU04470-MONOMER_s,0.0
SUCCt2r_FWD_BSU07570-MONOMER,0.0
SUCCt2r_FWD_BSU07570-MONOMER_s,0.0
SUCCt2r_REV_BSU04470-MONOMER,0.0
SUCCt2r_REV_BSU04470-MONOMER_s,0.0
SUCCt2r_REV_BSU07570-MONOMER,0.0
SUCCt2r_REV_BSU07570-MONOMER_s,2.1967551327735153
SUCD1_FWD_CPLX8J2-15,2.1967551327735153
SUCD1_FWD_CPLX8J2-15_s,0.0
SUCD1_REV_CPLX8J2-15,0.0
SUCD1_REV_CPLX8J2-15_s,0.0
SUCD5_BS_FWD_CPLX8J2-15,2.1967551327735153
SUCD5_BS_FWD_CPLX8J2-15_s,0.0
SUCOAS_FWD_CPLX8J2-7,0.0
SUCOAS_FWD_CPLX8J2-7_s,8.796532332560488
SUCOAS_REV_CPLX8J2-7,10.971064180404206
SUCOAS_REV_CPLX8J2-7_s,0.0
SUCR_FWD_BSU34560-MONOMER,0.0
SUCR_FWD_BSU34560-MONOMER_s,0.0
SUCpts_FWD_CPLX000-63,0.0
SUCpts_FWD_CPLX000-63_s,0.0
SUCpts_FWD_CPLX000-64,0.0
SUCpts_FWD_CPLX000-64_s,0.0
SULAabc_FWD_CPLX8J2-74,0.0
SULAabc_FWD_CPLX8J2-74_s,0.0
SULR_1_FWD_BSU33430-MONOMER,0.0
SULR_1_FWD_BSU33430-MONOMER_s,0.0
SULR_1_FWD_BSU33440-MONOMER,0.0
SULR_1_FWD_BSU33440-MONOMER_s,0.0
SULR_1_REV_BSU33430-MONOMER,0.006909623721905243
SULR_1_REV_BSU33430-MONOMER_s,0.004057676902455082
SULR_1_REV_BSU33440-MONOMER,0.0
SULR_1_REV_BSU33440-MONOMER_s,0.0
TAGURr_FWD_BSU12380-MONOMER,0.0
TAGURr_FWD_BSU12380-MONOMER_s,0.0
TAGURr_REV_BSU12380-MONOMER,0.0
TAGURr_REV_BSU12380-MONOMER_s,0.0
TALA_FWD_BSU37110-MONOMER,0.0
TALA_FWD_BSU37110-MONOMER_s,0.0
TALA_FWD_CPLX8J2-126,0.0
TALA_FWD_CPLX8J2-126_s,1.5127428840251008e-06
TALA_REV_BSU37110-MONOMER,0.0
TALA_REV_BSU37110-MONOMER_s,0.0
TALA_REV_CPLX8J2-126,0.004068937554098686
TALA_REV_CPLX8J2-126_s,0.0
TARTDC_FWD_BSU04000-MONOMER_mod_mg2_mod_k,0.0
TARTDC_FWD_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0
TARTRDH2_FWD_BSU04000-MONOMER_mod_mg2_mod_k,0.0
TARTRDH2_FWD_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0
TARTRDH2_REV_BSU04000-MONOMER_mod_mg2_mod_k,0.0
TARTRDH2_REV_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0
TARTRDH_FWD_BSU04000-MONOMER_mod_mg2_mod_k,0.0
TARTRDH_FWD_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0
TARTRDH_REV_BSU04000-MONOMER_mod_mg2_mod_k,0.0
TARTRDH_REV_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0
TAURabc_FWD_CPLX8J2-74,0.0
TAURabc_FWD_CPLX8J2-74_s,0.0
TECA1S45_FWD_CPLX000-65,0.0
TECA1S45_FWD_CPLX000-65_s,0.00021920842529296874
TECA2S45_FWD_CPLX000-66,0.0
TECA2S45_FWD_CPLX000-66_s,0.0001419652798461914
TECA3S45_FWD_CPLX000-67,0.0
TECA3S45_FWD_CPLX000-67_s,0.00018391963660652086
TECA4S_BS_FWD_CPLX000-68,0.0
TECA4S_BS_FWD_CPLX000-68_s,0.0015575835414089446
TEICH45_FWD_CPLX000-69,0.0
TEICH45_FWD_CPLX000-69_s,0.0
TEICH45_REV_CPLX000-69,0.0
TEICH45_REV_CPLX000-69_s,0.0
TGBPA_FWD_CPLX_dummy,0.0
TGBPA_FWD_CPLX_dummy_s,0.0
TGBPA_REV_CPLX_dummy,0.0
TGBPA_REV_CPLX_dummy_s,0.0
THIOGabc_FWD_CPLX_dummy,0.0
THIOGabc_FWD_CPLX_dummy_s,0.0
THMDt2_FWD_BSU32180-MONOMER,0.0
THMDt2_FWD_BSU32180-MONOMER_s,0.0
THMDt2_FWD_BSU39020-MONOMER,0.0
THMDt2_FWD_BSU39020-MONOMER_s,0.0
THMDt2_FWD_BSU39410-MONOMER,0.0
THMDt2_FWD_BSU39410-MONOMER_s,0.0
THMPPt,3.2161717289602444e-09
THMPPt_s,8.099067051214627e-12
THMt6_FWD_CPLX_dummy,0.0
THMt6_FWD_CPLX_dummy_s,0.0
THMt6_REV_CPLX_dummy,0.0
THMt6_REV_CPLX_dummy_s,4.61487838143814e-06
THRD_FWD_BSU16990-MONOMER_mod_zn2,0.0
THRD_FWD_BSU16990-MONOMER_mod_zn2_s,0.0
THRD_L_FWD_BSU21770-MONOMER,0.0
THRD_L_FWD_BSU21770-MONOMER_s,0.018849586727854348
THRS_FWD_BSU32250-MONOMER,0.035520644259541226
THRS_FWD_BSU32250-MONOMER_s,0.0
THRt2r_FWD_CPLX_dummy,0.0
THRt2r_FWD_CPLX_dummy_s,0.025894536343526384
TKT1_FWD_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,0.0
TKT1_FWD_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,1.5127428840251008e-06
TKT1_REV_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,0.004068937554098686
TKT1_REV_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,0.0
TKT2_FWD_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,0.0
TKT2_FWD_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,1.5127428840251008e-06
TKT2_REV_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,0.03298682088638409
TKT2_REV_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,0.0
TMDK1_FWD_BSU37060-MONOMER_mod_mg2,0.0
TMDK1_FWD_BSU37060-MONOMER_mod_mg2_s,0.0
TMDPP_FWD_BSU39400-MONOMER,0.0
TMDPP_FWD_BSU39400-MONOMER_s,2.378552624109414e-05
TMDPP_REV_BSU39400-MONOMER,0.0
TMDPP_REV_BSU39400-MONOMER_s,0.0
TMDS_FWD_BSU17680-MONOMER,0.0
TMDS_FWD_BSU17680-MONOMER_s,0.0
TMDS_FWD_BSU21820-MONOMER_mod_mg2,0.0
TMDS_FWD_BSU21820-MONOMER_mod_mg2_s,0.0
TMDS_FWD_CPLX8J2-176,0.0
TMDS_FWD_CPLX8J2-176_s,0.0028902115774173363
TMN_FWD_BSU11650-MONOMER,0.0
TMN_FWD_BSU11650-MONOMER_s,0.0
TMPHi_FWD_CPLX_dummy,0.0
TMPHi_FWD_CPLX_dummy_s,0.0
TMPK_FWD_BSU05900-MONOMER_mod_mg2,0.0
TMPK_FWD_BSU05900-MONOMER_mod_mg2_s,0.0
TMPPP_FWD_BSU38290-MONOMER_mod_mg2,0.0
TMPPP_FWD_BSU38290-MONOMER_mod_mg2_s,0.0
TMPt6_FWD_CPLX_dummy,0.0
TMPt6_FWD_CPLX_dummy_s,0.0
TMPt6_REV_CPLX_dummy,0.0
TMPt6_REV_CPLX_dummy_s,0.0
TPI_FWD_BSU33920-MONOMER,0.0
TPI_FWD_BSU33920-MONOMER_s,1.4965954113773414
TPI_REV_BSU33920-MONOMER,0.0
TPI_REV_BSU33920-MONOMER_s,0.0
TRDR_FWD_BSU03270-MONOMER,0.0
TRDR_FWD_BSU03270-MONOMER_s,0.0
TRDR_FWD_BSU32110-MONOMER,0.0
TRDR_FWD_BSU32110-MONOMER_s,0.0
TRDR_FWD_BSU34790-MONOMER,0.0069096219357982075
TRDR_FWD_BSU34790-MONOMER_s,0.012772734923576945
TRDR_FWD_CPLX8J2-179,0.0
TRDR_FWD_CPLX8J2-179_s,0.0
TRE6PH_FWD_BSU07810-MONOMER,0.0
TRE6PH_FWD_BSU07810-MONOMER_s,0.0
TREpts_FWD_CPLX000-70,0.0
TREpts_FWD_CPLX000-70_s,0.0
TRPAS1_FWD_BSU27250-MONOMER_mod_pydx5p,0.0
TRPAS1_FWD_BSU27250-MONOMER_mod_pydx5p_s,0.0
TRPS1_FWD_CPLX8J2-19_mod_pydx5p,0.0037296597205799136
TRPS1_FWD_CPLX8J2-19_mod_pydx5p_s,0.0
TRPt2r_FWD_BSU10010-MONOMER,0.0
TRPt2r_FWD_BSU10010-MONOMER_s,0.001251207163095963
TYRTA_FWD_BSU22620-MONOMER_mod_pydx5p,0.0
TYRTA_FWD_BSU22620-MONOMER_mod_pydx5p_s,0.0
TYRTA_FWD_BSU34890-MONOMER,0.0
TYRTA_FWD_BSU34890-MONOMER_s,0.0
TYRTA_REV_BSU22620-MONOMER_mod_pydx5p,0.009408138693490218
TYRTA_REV_BSU22620-MONOMER_mod_pydx5p_s,0.0
TYRTA_REV_BSU34890-MONOMER,0.0
TYRTA_REV_BSU34890-MONOMER_s,0.0
TYRt2r_FWD_CPLX_dummy,0.0
TYRt2r_FWD_CPLX_dummy_s,0.0036648773584203585
TYRt2r_REV_CPLX_dummy,0.0
TYRt2r_REV_CPLX_dummy_s,0.0
UAAGDS_FWD_BSU15180-MONOMER,0.0
UAAGDS_FWD_BSU15180-MONOMER_s,0.00615870425994873
UAG2EMA_FWD_BSU35660-MONOMER_mod_nad,0.0
UAG2EMA_FWD_BSU35660-MONOMER_mod_nad_s,0.0
UAG2EMA_REV_BSU35660-MONOMER_mod_nad,0.0
UAG2EMA_REV_BSU35660-MONOMER_mod_nad_s,0.0
UAG2E_FWD_BSU35660-MONOMER_mod_nad,0.0
UAG2E_FWD_BSU35660-MONOMER_mod_nad_s,0.000545093341745681
UAG2E_REV_BSU35660-MONOMER_mod_nad,0.0
UAG2E_REV_BSU35660-MONOMER_mod_nad_s,0.0
UAG4E_FWD_BSU30870-MONOMER,0.0
UAG4E_FWD_BSU30870-MONOMER_s,0.04672750624226833
UAG4E_FWD_BSU38860-MONOMER,0.0
UAG4E_FWD_BSU38860-MONOMER_s,0.0
UAGCVT_FWD_BSU36760-MONOMER,0.0
UAGCVT_FWD_BSU36760-MONOMER_s,0.00615870425994873
UAGCVT_FWD_BSU37100-MONOMER,0.0
UAGCVT_FWD_BSU37100-MONOMER_s,0.0
UAGDP_FWD_BSU00500-MONOMER_mod_mg2,0.0
UAGDP_FWD_BSU00500-MONOMER_mod_mg2_s,0.06100612830112591
UAGDP_REV_BSU00500-MONOMER_mod_mg2,0.0
UAGDP_REV_BSU00500-MONOMER_mod_mg2_s,0.0
UAGPT3_FWD_BSU15220-MONOMER,0.0
UAGPT3_FWD_BSU15220-MONOMER_s,0.00615870425994873
UAMAGS_FWD_BSU15200-MONOMER_mod_mg2_mod_k,0.0
UAMAGS_FWD_BSU15200-MONOMER_mod_mg2_mod_k_s,0.00615870425994873
UAMAS_FWD_BSU29790-MONOMER,0.0
UAMAS_FWD_BSU29790-MONOMER_s,0.00615870425994873
UAPGR_FWD_BSU15230-MONOMER_mod_fad,0.0
UAPGR_FWD_BSU15230-MONOMER_mod_fad_s,0.00615870425994873
UDCPDP_FWD_BSU31150-MONOMER,0.0
UDCPDP_FWD_BSU31150-MONOMER_s,0.00615870425994873
UDCPPt,0.0
UDCPPt_s,0.0
UDPG4E_FWD_BSU38860-MONOMER,0.0
UDPG4E_FWD_BSU38860-MONOMER_s,0.0
UDPG4E_REV_BSU38860-MONOMER,0.0
UDPG4E_REV_BSU38860-MONOMER_s,0.0
UDPGD_FWD_BSU35580-MONOMER,0.0
UDPGD_FWD_BSU35580-MONOMER_s,0.0
UDPGD_REV_BSU35580-MONOMER,0.0
UDPGD_REV_BSU35580-MONOMER_s,0.0
UGLYCH_FWD_CPLX_dummy,0.0
UGLYCH_FWD_CPLX_dummy_s,0.0
UGLYCH_REV_CPLX_dummy,0.0
UGLYCH_REV_CPLX_dummy_s,0.0
UGMDDS_FWD_BSU04570-MONOMER,0.0
UGMDDS_FWD_BSU04570-MONOMER_s,0.00615870425994873
UGT1_BS_FWD_BSU21920-MONOMER,0.0
UGT1_BS_FWD_BSU21920-MONOMER_s,0.0007831427085339103
UGT2_BS_FWD_BSU21920-MONOMER,0.0
UGT2_BS_FWD_BSU21920-MONOMER_s,0.0006010895974411035
UGT_BS_FWD_BSU21920-MONOMER,0.0
UGT_BS_FWD_BSU21920-MONOMER_s,0.0013102463790700943
UMPK_FWD_BSU16510-MONOMER,0.0
UMPK_FWD_BSU16510-MONOMER_s,0.0
UMPK_FWD_BSU22890-MONOMER_mod_mg2,0.019643260498985255
UMPK_FWD_BSU22890-MONOMER_mod_mg2_s,0.06272309568089868
UMPt6_FWD_CPLX_dummy,0.0
UMPt6_FWD_CPLX_dummy_s,0.005063646884863576
UMPt6_REV_CPLX_dummy,0.0
UMPt6_REV_CPLX_dummy_s,0.0
UNK5_FWD_BSU13580-MONOMER,0.0
UNK5_FWD_BSU13580-MONOMER_s,0.0
UPP3MT_2_FWD_BSU03280-MONOMER,0.0
UPP3MT_2_FWD_BSU03280-MONOMER_s,0.0
UPP3MT_2_FWD_BSU15610-MONOMER,0.0
UPP3MT_2_FWD_BSU15610-MONOMER_s,0.0
UPP3S_FWD_BSU28140-MONOMER,0.0
UPP3S_FWD_BSU28140-MONOMER_s,0.0
UPPDC1_FWD_BSU10120-MONOMER,0.0
UPPDC1_FWD_BSU10120-MONOMER_s,0.0
UPPDC1_FWD_CPLX-9084,0.0
UPPDC1_FWD_CPLX-9084_s,0.0
UPPRT_FWD_BSU36890-MONOMER,0.0
UPPRT_FWD_BSU36890-MONOMER_s,0.0
URATEt_1_FWD_BSU32430-MONOMER,0.0
URATEt_1_FWD_BSU32430-MONOMER_s,0.0
URATEt_1_FWD_BSU32440-MONOMER,0.0
URATEt_1_FWD_BSU32440-MONOMER_s,0.0
URAt2_FWD_BSU15480-MONOMER,0.0
URAt2_FWD_BSU15480-MONOMER_s,0.0
URAt2_FWD_BSU36470-MONOMER,0.0
URAt2_FWD_BSU36470-MONOMER_s,0.0
URAt2_REV_BSU15480-MONOMER,0.0
URAt2_REV_BSU15480-MONOMER_s,0.0
URAt2_REV_BSU36470-MONOMER,0.0
URAt2_REV_BSU36470-MONOMER_s,0.0
URCN_FWD_BSU39360-MONOMER,0.0
URCN_FWD_BSU39360-MONOMER_s,0.0
UREA_FWD_CPLX8J2-28,0.0
UREA_FWD_CPLX8J2-28_s,0.0
UREAt_FWD_SPONT,0.0
UREAt_FWD_SPONT_s,0.0
UREAt_REV_SPONT,0.0
UREAt_REV_SPONT_s,0.0
URIC_FWD_BSU32450-MONOMER,0.0
URIC_FWD_BSU32450-MONOMER_s,0.0
URIC_FWD_BSU32460-MONOMER,0.0
URIC_FWD_BSU32460-MONOMER_s,0.0
URIDK2r_copy1_FWD_BSU16510-MONOMER,0.0
URIDK2r_copy1_FWD_BSU16510-MONOMER_s,0.0
URIDK2r_copy1_FWD_BSU22890-MONOMER_mod_mg2,0.0
URIDK2r_copy1_FWD_BSU22890-MONOMER_mod_mg2_s,0.0
URIDK2r_copy2_FWD_BSU00280-MONOMER_mod_mg2,0.0
URIDK2r_copy2_FWD_BSU00280-MONOMER_mod_mg2_s,0.0
URIDK2r_copy2_REV_BSU00280-MONOMER_mod_mg2,0.0
URIDK2r_copy2_REV_BSU00280-MONOMER_mod_mg2_s,0.0028902115774173363
URIK1_FWD_BSU27330-MONOMER_mod_mg2,0.0
URIK1_FWD_BSU27330-MONOMER_mod_mg2_s,0.0
URIK2_FWD_BSU27330-MONOMER_mod_mg2,0.0
URIK2_FWD_BSU27330-MONOMER_mod_mg2_s,0.0
URIK3_FWD_BSU27330-MONOMER_mod_mg2,0.0
URIK3_FWD_BSU27330-MONOMER_mod_mg2_s,0.0
URIt2_FWD_BSU32180-MONOMER,0.0
URIt2_FWD_BSU32180-MONOMER_s,0.0
URIt2_FWD_BSU39020-MONOMER,0.0
URIt2_FWD_BSU39020-MONOMER_s,0.0
URIt2_FWD_BSU39410-MONOMER,0.0
URIt2_FWD_BSU39410-MONOMER_s,0.0
VALDHr_FWD_BSU24080-MONOMER,0.0
VALDHr_FWD_BSU24080-MONOMER_s,0.0
VALDHr_REV_BSU24080-MONOMER,0.0
VALDHr_REV_BSU24080-MONOMER_s,0.0
VALTA_FWD_BSU02390-MONOMER_mod_6:pydx5p,0.0
VALTA_FWD_BSU02390-MONOMER_mod_6:pydx5p_s,0.0
VALTA_FWD_BSU38550-MONOMER,0.0
VALTA_FWD_BSU38550-MONOMER_s,0.0
VALTA_REV_BSU02390-MONOMER_mod_6:pydx5p,0.0
VALTA_REV_BSU02390-MONOMER_mod_6:pydx5p_s,-7.05049177123007e-39
VALTA_REV_BSU38550-MONOMER,0.013432322525470955
VALTA_REV_BSU38550-MONOMER_s,0.009326658026744076
VALt2r_FWD_BSU26690-MONOMER,0.0
VALt2r_FWD_BSU26690-MONOMER_s,0.0
VALt2r_FWD_BSU29600-MONOMER,0.0
VALt2r_FWD_BSU29600-MONOMER_s,0.0
X00002_FWD_CPLX_dummy,0.0
X00002_FWD_CPLX_dummy_s,0.0
XAND_FWD_BSU32470-MONOMER,0.0
XAND_FWD_BSU32470-MONOMER_s,0.0
XAND_FWD_BSU32480-MONOMER,0.0
XAND_FWD_BSU32480-MONOMER_s,0.0
XAND_FWD_BSU32490-MONOMER,0.0
XAND_FWD_BSU32490-MONOMER_s,0.0
XAND_FWD_BSU32500-MONOMER_mod_mg2,0.0
XAND_FWD_BSU32500-MONOMER_mod_mg2_s,0.0
XAND_FWD_BSU32510-MONOMER,0.0
XAND_FWD_BSU32510-MONOMER_s,0.0
XANt2_FWD_BSU22060-MONOMER,0.0
XANt2_FWD_BSU22060-MONOMER_s,0.0
XANt2_REV_BSU22060-MONOMER,0.0
XANt2_REV_BSU22060-MONOMER_s,0.0
XPPT_FWD_BSU22070-MONOMER,0.0
XPPT_FWD_BSU22070-MONOMER_s,0.0
XTSNt2_FWD_BSU38710-MONOMER,0.0
XTSNt2_FWD_BSU38710-MONOMER_s,0.0
XTSNt2_REV_BSU38710-MONOMER,0.0
XTSNt2_REV_BSU38710-MONOMER_s,0.0
XYL14BASE_FWD_BSU28510-MONOMER,0.0
XYL14BASE_FWD_BSU28510-MONOMER_s,0.0
XYLI1_FWD_BSU17600-MONOMER,0.0
XYLI1_FWD_BSU17600-MONOMER_s,0.0
XYLI1_REV_BSU17600-MONOMER,0.0
XYLI1_REV_BSU17600-MONOMER_s,0.0
XYLI2_FWD_BSU17600-MONOMER,0.0
XYLI2_FWD_BSU17600-MONOMER_s,0.0
XYLI2_REV_BSU17600-MONOMER,0.0
XYLI2_REV_BSU17600-MONOMER_s,0.0
XYLK_FWD_BSU17610-MONOMER_mod_mg2,0.0
XYLK_FWD_BSU17610-MONOMER_mod_mg2_s,0.0
XYLt2_FWD_BSU33960-MONOMER,0.0
XYLt2_FWD_BSU33960-MONOMER_s,0.0
ZN2t4_FWD_BSU26650-MONOMER,0.0
ZN2t4_FWD_BSU26650-MONOMER_s,0.0
ZNabc_FWD_CPLX000-71,0.0
ZNabc_FWD_CPLX000-71_s,0.0
biomass_constituent_demand,0.0
biomass_constituent_demand_s,0.06048797607421875
biomass_dilution,0.02175720161286512
biomass_dilution_s,0.06048797607421875
charging_tRNA_BSU_tRNA_10_AUG,0.0
charging_tRNA_BSU_tRNA_10_AUG_s,0.0
charging_tRNA_BSU_tRNA_10_START,0.0
charging_tRNA_BSU_tRNA_10_START_s,0.0
charging_tRNA_BSU_tRNA_11_GAA,0.0
charging_tRNA_BSU_tRNA_11_GAA_s,0.0
charging_tRNA_BSU_tRNA_11_GAG,0.0
charging_tRNA_BSU_tRNA_11_GAG_s,0.0
charging_tRNA_BSU_tRNA_12_GUA,0.0
charging_tRNA_BSU_tRNA_12_GUA_s,0.0
charging_tRNA_BSU_tRNA_12_GUC,0.0
charging_tRNA_BSU_tRNA_12_GUC_s,0.0
charging_tRNA_BSU_tRNA_12_GUG,0.0
charging_tRNA_BSU_tRNA_12_GUG_s,0.0
charging_tRNA_BSU_tRNA_12_GUU,0.0
charging_tRNA_BSU_tRNA_12_GUU_s,0.0
charging_tRNA_BSU_tRNA_13_ACA,0.0
charging_tRNA_BSU_tRNA_13_ACA_s,0.0
charging_tRNA_BSU_tRNA_13_ACC,0.0
charging_tRNA_BSU_tRNA_13_ACC_s,0.0
charging_tRNA_BSU_tRNA_13_ACG,0.0
charging_tRNA_BSU_tRNA_13_ACG_s,0.0
charging_tRNA_BSU_tRNA_13_ACU,0.0
charging_tRNA_BSU_tRNA_13_ACU_s,0.0
charging_tRNA_BSU_tRNA_14_AAA,0.0
charging_tRNA_BSU_tRNA_14_AAA_s,0.0
charging_tRNA_BSU_tRNA_14_AAG,0.0
charging_tRNA_BSU_tRNA_14_AAG_s,0.0
charging_tRNA_BSU_tRNA_15_CUA,0.0
charging_tRNA_BSU_tRNA_15_CUA_s,0.0
charging_tRNA_BSU_tRNA_15_CUC,0.0
charging_tRNA_BSU_tRNA_15_CUC_s,0.0
charging_tRNA_BSU_tRNA_15_CUG,0.0
charging_tRNA_BSU_tRNA_15_CUG_s,0.0
charging_tRNA_BSU_tRNA_15_CUU,0.0
charging_tRNA_BSU_tRNA_15_CUU_s,0.0
charging_tRNA_BSU_tRNA_15_UUA,0.0
charging_tRNA_BSU_tRNA_15_UUA_s,0.0
charging_tRNA_BSU_tRNA_15_UUG,0.0
charging_tRNA_BSU_tRNA_15_UUG_s,0.0
charging_tRNA_BSU_tRNA_16_GGA,0.0
charging_tRNA_BSU_tRNA_16_GGA_s,0.0
charging_tRNA_BSU_tRNA_16_GGC,0.0
charging_tRNA_BSU_tRNA_16_GGC_s,0.0
charging_tRNA_BSU_tRNA_16_GGG,0.0
charging_tRNA_BSU_tRNA_16_GGG_s,0.0
charging_tRNA_BSU_tRNA_16_GGU,0.0
charging_tRNA_BSU_tRNA_16_GGU_s,0.0
charging_tRNA_BSU_tRNA_17_CUA,0.0
charging_tRNA_BSU_tRNA_17_CUA_s,0.0
charging_tRNA_BSU_tRNA_17_CUC,0.0
charging_tRNA_BSU_tRNA_17_CUC_s,0.0
charging_tRNA_BSU_tRNA_17_CUG,0.0
charging_tRNA_BSU_tRNA_17_CUG_s,0.0
charging_tRNA_BSU_tRNA_17_CUU,0.0
charging_tRNA_BSU_tRNA_17_CUU_s,0.0
charging_tRNA_BSU_tRNA_17_UUA,0.0
charging_tRNA_BSU_tRNA_17_UUA_s,0.0
charging_tRNA_BSU_tRNA_17_UUG,0.0
charging_tRNA_BSU_tRNA_17_UUG_s,0.0
charging_tRNA_BSU_tRNA_18_AGA,0.0
charging_tRNA_BSU_tRNA_18_AGA_s,0.0
charging_tRNA_BSU_tRNA_18_AGG,0.0
charging_tRNA_BSU_tRNA_18_AGG_s,0.0
charging_tRNA_BSU_tRNA_18_CGA,0.0
charging_tRNA_BSU_tRNA_18_CGA_s,0.0
charging_tRNA_BSU_tRNA_18_CGC,0.0
charging_tRNA_BSU_tRNA_18_CGC_s,0.0
charging_tRNA_BSU_tRNA_18_CGG,0.0
charging_tRNA_BSU_tRNA_18_CGG_s,0.0
charging_tRNA_BSU_tRNA_18_CGU,0.0
charging_tRNA_BSU_tRNA_18_CGU_s,0.0
charging_tRNA_BSU_tRNA_19_CCA,0.0
charging_tRNA_BSU_tRNA_19_CCA_s,0.0
charging_tRNA_BSU_tRNA_19_CCC,0.0
charging_tRNA_BSU_tRNA_19_CCC_s,0.0
charging_tRNA_BSU_tRNA_19_CCG,0.0
charging_tRNA_BSU_tRNA_19_CCG_s,0.0
charging_tRNA_BSU_tRNA_19_CCU,0.0
charging_tRNA_BSU_tRNA_19_CCU_s,0.0
charging_tRNA_BSU_tRNA_1_UUC,0.003320176780728778
charging_tRNA_BSU_tRNA_1_UUC_s,0.001616790963192851
charging_tRNA_BSU_tRNA_1_UUU,0.006168701082845229
charging_tRNA_BSU_tRNA_1_UUU_s,0.0046352999968102245
charging_tRNA_BSU_tRNA_20_GCA,0.0
charging_tRNA_BSU_tRNA_20_GCA_s,0.0
charging_tRNA_BSU_tRNA_20_GCC,0.0
charging_tRNA_BSU_tRNA_20_GCC_s,0.0
charging_tRNA_BSU_tRNA_20_GCG,0.0
charging_tRNA_BSU_tRNA_20_GCG_s,0.0
charging_tRNA_BSU_tRNA_20_GCU,0.0
charging_tRNA_BSU_tRNA_20_GCU_s,0.0
charging_tRNA_BSU_tRNA_21_AUG,0.005142374680120142
charging_tRNA_BSU_tRNA_21_AUG_s,0.0
charging_tRNA_BSU_tRNA_21_START,0.0006564017323628199
charging_tRNA_BSU_tRNA_21_START_s,0.00034253046163958486
charging_tRNA_BSU_tRNA_22_GAC,0.0031094478910477954
charging_tRNA_BSU_tRNA_22_GAC_s,0.0018786877947239297
charging_tRNA_BSU_tRNA_22_GAU,0.005525303307140719
charging_tRNA_BSU_tRNA_22_GAU_s,0.0033012230117150957
charging_tRNA_BSU_tRNA_23_AAC,0.0029293765416408424
charging_tRNA_BSU_tRNA_23_AAC_s,0.0016701337547522952
charging_tRNA_BSU_tRNA_23_AAU,0.0035980424036870977
charging_tRNA_BSU_tRNA_23_AAU_s,0.0024446134188328347
charging_tRNA_BSU_tRNA_24_ACA,0.00394285390911262
charging_tRNA_BSU_tRNA_24_ACA_s,0.002430799820208939
charging_tRNA_BSU_tRNA_24_ACC,0.0013408897789620134
charging_tRNA_BSU_tRNA_24_ACC_s,0.0014446847715528226
charging_tRNA_BSU_tRNA_24_ACG,0.002989157649476317
charging_tRNA_BSU_tRNA_24_ACG_s,0.0020336999973199245
charging_tRNA_BSU_tRNA_24_ACU,0.0013527007421461608
charging_tRNA_BSU_tRNA_24_ACU_s,0.001135394825944018
charging_tRNA_BSU_tRNA_25_GGA,0.0
charging_tRNA_BSU_tRNA_25_GGA_s,0.0031069936171146187
charging_tRNA_BSU_tRNA_25_GGC,0.0
charging_tRNA_BSU_tRNA_25_GGC_s,0.003563949142266262
charging_tRNA_BSU_tRNA_25_GGG,0.0
charging_tRNA_BSU_tRNA_25_GGG_s,0.001272033061161043
charging_tRNA_BSU_tRNA_25_GGU,0.0
charging_tRNA_BSU_tRNA_25_GGU_s,0.0
charging_tRNA_BSU_tRNA_26_AGA,0.0
charging_tRNA_BSU_tRNA_26_AGA_s,0.0
charging_tRNA_BSU_tRNA_26_AGG,0.0
charging_tRNA_BSU_tRNA_26_AGG_s,0.0
charging_tRNA_BSU_tRNA_26_CGA,0.0
charging_tRNA_BSU_tRNA_26_CGA_s,0.0
charging_tRNA_BSU_tRNA_26_CGC,0.0
charging_tRNA_BSU_tRNA_26_CGC_s,0.0
charging_tRNA_BSU_tRNA_26_CGG,0.0
charging_tRNA_BSU_tRNA_26_CGG_s,0.0
charging_tRNA_BSU_tRNA_26_CGU,0.0
charging_tRNA_BSU_tRNA_26_CGU_s,0.0
charging_tRNA_BSU_tRNA_27_CCA,0.0013126406042297046
charging_tRNA_BSU_tRNA_27_CCA_s,0.0006111134907681701
charging_tRNA_BSU_tRNA_27_CCC,0.0003424879730112948
charging_tRNA_BSU_tRNA_27_CCC_s,0.00028657093651923655
charging_tRNA_BSU_tRNA_27_CCG,0.0034445084624019203
charging_tRNA_BSU_tRNA_27_CCG_s,0.001965388873715041
charging_tRNA_BSU_tRNA_27_CCU,0.002207955116169441
